Experiment,l_c,r_c,l_n,r_n,V,w
46,0.038,0.018,0.041,0.001,3.880809404979471e-05,421.5054242472052
47,0.05607079779436977,0.007447633106532628,0.039607177961066824,0.001,9.895072854032473e-06,870.4570465580515
48,0.041,0.02,0.038,0.001,5.164150003970902e-05,377.39936449190867
49,0.039,0.019,0.042,0.001,4.436242986134147e-05,388.5070183332707
50,0.038,0.021,0.08,0.001,5.289813710114494e-05,256.71493208019564
51,0.039,0.019,0.079,0.013999999999999995,9.287490361807501e-05,3412.990159400075
52,0.07585932881786812,0.014629822470805125,0.019741958841316687,0.001,5.106986679168927e-05,522.0588351302958
53,0.02171316149442063,0.0016224821950859792,0.030688581582087274,0.001,2.759806221017294e-07,6850.553108296914
54,0.038,0.021,0.038,0.001,5.276619020969416e-05,373.2658513132204
55,0.039,0.019,0.04,0.001,4.435614667603429e-05,398.1113973029084
56,0.07453902047826694,0.012861317283317134,0.02054869787214625,0.001,3.8799635750116565e-05,590.4003467603876
57,0.039,0.02,0.04,0.001,4.913450910214436e-05,377.5366127142543
58,0.038,0.02,0.05100000000000001,0.001,4.791242955989794e-05,338.7645110705468
59,0.043000000000000003,0.019,0.056000000000000015,0.001,4.894287195027539e-05,319.6099835403651
60,0.036,0.023000000000000003,0.07600000000000003,0.002,6.078353466165533e-05,523.8741940154182
61,0.046000000000000006,0.02,0.07400000000000002,0.001,5.8037782682417846e-05,254.43606787430437
62,0.039,0.021,0.043000000000000003,0.001,5.416734053319522e-05,346.22306336200285
63,0.038,0.018,0.038,0.002,3.915681083434317e-05,915.6479532404427
64,0.041,0.023000000000000003,0.08,0.001,6.838933047599623e-05,224.96394673770283
65,0.050346114265095075,0.020861373246519536,0.08,0.001,6.908510697929778e-05,223.69914396127402
66,0.05859369224482788,0.00500136301435709,0.03509333523854475,0.001,4.71469613666416e-06,1352.3659362217784
67,0.040570356575855594,0.03708860283589478,0.05841829878984597,0.001,0.0001755068295765689,162.74006994479234
68,0.08,0.001,0.08,0.001,5.026548245743669e-07,3122.386369001321
69,0.041,0.02,0.042,0.001,5.1654066410323384e-05,358.99956156504186
70,0.037,0.023000000000000003,0.056000000000000015,0.002,6.219410976311714e-05,600.3228068384486
71,0.06296629415047311,0.008169053986233106,0.049441679793725234,0.001,1.3356164755873272e-05,666.777898891637
72,0.042,0.022000000000000002,0.06000000000000002,0.002,6.461627769903489e-05,569.1883186298498
73,0.041,0.016999999999999998,0.05300000000000001,0.001,3.739123576302571e-05,377.7832627874615
74,0.039,0.019,0.04900000000000001,0.001,4.43844210099166e-05,359.5747082614653
75,0.043000000000000003,0.018,0.06400000000000002,0.002,4.4572916569131986e-05,668.2752818766795
76,0.038,0.019,0.06100000000000002,0.001,4.328800517381376e-05,326.3272309757584
77,0.041,0.019,0.06400000000000002,0.001,4.669977479561228e-05,306.23205834686814
78,0.06202604875597667,0.03932488678313961,0.079,0.001,0.00030158968932948076,106.57838430165823
79,0.041,0.018,0.046000000000000006,0.003,4.303353616887298e-05,1208.5812125328032
80,0.039,0.023000000000000003,0.046000000000000006,0.001,6.495871129827616e-05,304.75884895759316
81,0.038,0.022000000000000002,0.06100000000000002,0.001,5.7971809236692465e-05,280.6330423405855
82,0.042,0.023000000000000003,0.06600000000000002,0.001,7.000725069259497e-05,244.77207390466432
83,0.041,0.024000000000000004,0.05400000000000001,0.001,7.436149811047043e-05,262.367454533061
84,0.038,0.019,0.06800000000000002,0.001,4.3309996322388884e-05,308.8769735760332
85,0.012425444695057217,0.027392755829218372,0.043479841026451915,0.001,2.942753303918095e-05,473.46669927740294
86,0.02954551897990424,0.019230849976365233,0.062426057757383246,0.001,3.452332317459313e-05,362.8745728978624
87,0.043000000000000003,0.016999999999999998,0.041,0.001,3.916937720495753e-05,419.35780675365424
88,0.041,0.023000000000000003,0.043000000000000003,0.001,6.827309154781341e-05,307.1533596860728
89,0.04,0.019,0.04800000000000001,0.001,4.5515394365208926e-05,358.5829720049512
90,0.037,0.018,0.08,0.001,3.791274014352161e-05,304.8681309131388
91,0.037,0.019,0.07000000000000002,0.001,4.218216455975015e-05,308.59828266344874
92,0.041,0.016999999999999998,0.037,0.001,3.734097028056827e-05,452.52476879161367
93,0.04,0.019,0.05900000000000002,0.001,4.554995188439841e-05,323.1769777198499
94,0.039,0.019,0.07400000000000002,0.001,4.446296082625634e-05,291.98611135242595
95,0.036,0.018,0.07600000000000003,0.001,3.6882297753144166e-05,317.3797924108578
96,0.04,0.019,0.08,0.001,4.561592533012379e-05,277.0365353304522
97,0.039,0.023000000000000003,0.043000000000000003,0.001,6.49492865203154e-05,315.20138597472805
98,0.041,0.022000000000000002,0.05900000000000002,0.001,6.252711858439767e-05,274.4147904574577
99,0.039,0.016999999999999998,0.06400000000000002,0.001,3.56099527284403e-05,352.4161055692615
100,0.034999999999999996,0.021,0.05300000000000001,0.001,4.865698701879872e-05,329.70513404454636
101,0.041,0.021,0.07300000000000002,0.001,5.7032473033269116e-05,258.5605675752576
102,0.038,0.02,0.08,0.001,4.8003535746852034e-05,269.8761912163433
103,0.041,0.023000000000000003,0.079,0.001,6.838618888334265e-05,226.39300243684616
104,0.039,0.023000000000000003,0.042,0.001,6.494614492766182e-05,318.92412697131545
105,0.037,0.019,0.056000000000000015,0.001,4.21381822625999e-05,345.4723543385509
106,0.036,0.021,0.07300000000000002,0.001,5.010526123210362e-05,276.46620640776723
107,0.037,0.021,0.07200000000000002,0.001,5.1487561999683116e-05,274.49793761349554
108,0.043000000000000003,0.018,0.07300000000000002,0.001,4.3998005113525056e-05,295.52677585606773
109,0.038,0.024000000000000004,0.07700000000000003,0.001,6.900508263609983e-05,228.30116673095208
110,0.042,0.021,0.07000000000000002,0.001,5.8408490615541446e-05,260.8369573513577
111,0.04,0.022000000000000002,0.07200000000000002,0.001,6.104742844455686e-05,251.4218866025546
112,0.043000000000000003,0.024000000000000004,0.079,0.001,7.805915266374562e-05,211.5504288376361
113,0.04,0.021,0.037,0.001,5.5533933337506774e-05,368.31980107045035
114,0.04,0.021,0.05200000000000001,0.001,5.558105722731062e-05,310.6586255155182
115,0.04,0.013999999999999995,0.06700000000000002,0.001,2.4840573111934476e-05,415.2041564274777
116,0.042,0.02,0.057000000000000016,0.002,5.3495039705327e-05,643.1439122320309
117,0.038,0.021,0.06200000000000002,0.001,5.284158843338033e-05,291.97507692905873
118,0.04,0.018,0.06400000000000002,0.001,4.0916102720353456e-05,327.92362469346807
119,0.05215182787956681,0.027588015366405875,0.08,0.001,0.00012494956797837187,165.36485329963241
120,0.044000000000000004,0.016999999999999998,0.05000000000000001,0.001,4.010557181572729e-05,375.04871654216043
121,0.04,0.021,0.06700000000000002,0.002,5.625964124048602e-05,579.6246162370375
122,0.039,0.021,0.08,0.001,5.428357946137804e-05,253.3093702505994
123,0.041,0.023000000000000003,0.07400000000000002,0.001,6.837048092007469e-05,233.9663512263955
124,0.04,0.019,0.07700000000000003,0.003,4.754172162677434e-05,907.155754714653
125,0.028134257884125227,0.009949210362878637,0.06387488933416896,0.001,8.949752430567468e-06,726.1109891945176
126,0.041,0.021,0.05400000000000001,0.001,5.69727827728509e-05,300.9575462694569
127,0.045000000000000005,0.024000000000000004,0.07100000000000002,0.001,8.165313465945236e-05,218.062637523532
128,0.039,0.021,0.08,0.001,5.428357946137804e-05,253.3093702505994
129,0.07258766372945447,0.04,0.05502388628230824,0.001,0.00036503825641883716,115.64880792575404
130,0.041,0.02,0.06600000000000002,0.001,5.1729464634009536e-05,286.0205264387145
131,0.039,0.02,0.08,0.001,4.9260172808287956e-05,266.2915124112431
132,0.04,0.018,0.07300000000000002,0.001,4.094437705423577e-05,306.77248545510537
133,0.036,0.022000000000000002,0.079,0.001,5.4987296215782155e-05,253.27594790530537
134,0.042,0.02,0.07700000000000003,0.001,5.3020659214634944e-05,261.32992270459545
135,0.03119681178373191,0.029530652778443224,0.038806417459084835,0.001,8.559043320899675e-05,287.760188302704
136,0.039,0.028000000000000008,0.06800000000000002,0.001,9.627096527660566e-05,204.88355809379397
137,0.04,0.015999999999999997,0.08,0.001,3.2421236185046645e-05,330.5417038943231
138,0.038,0.021,0.08,0.001,5.289813710114494e-05,256.71493208019564
139,0.042,0.024000000000000004,0.07800000000000003,0.001,7.624645370262433e-05,215.48822921290528
140,0.04,0.018,0.08,0.001,4.096636820281089e-05,292.8450666387323
141,0.04,0.021,0.05900000000000002,0.001,5.560304837588575e-05,291.5407165547285
142,0.020602952381214627,0.0243698412674407,0.06548727770227941,0.001,3.864585413427717e-05,334.2952157214919
143,0.045656087663186316,0.023443417840382355,0.08,0.022001753789644286,0.00020049166204256174,3608.757716878244
144,0.04,0.023000000000000003,0.06200000000000002,0.001,6.667087929448261e-05,258.99945906609724
145,0.039,0.022000000000000002,0.07900000000000003,0.001,5.954888874879454e-05,243.07190879498418
146,0.037,0.022000000000000002,0.08,0.002,5.726495088963476e-05,526.9255376282864
147,0.039,0.02,0.08,0.001,4.9260172808287956e-05,266.2915124112431
148,0.039,0.021,0.07700000000000003,0.001,5.4274154683417275e-05,258.24869301779137
149,0.044000000000000004,0.023000000000000003,0.07500000000000002,0.001,7.335933005397528e-05,224.12728515659362
